condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
caption,6,vision,-9.128695211410523,0.9785668891813102,0.00015817975937090445,0.00013249983716592903,100
caption,6,vision_half1,-9.21853762626648,1.0069349729305506,0.00014728846906214915,0.0001256305463169425,100
caption,6,vision_half2,-9.302973790168762,1.0151557836924403,0.00013609922441175606,0.00011727065877829932,100
caption,7,A_content,-9.757046537399292,1.0784925802588328,9.277703493899446e-05,9.3253151989797e-05,100
caption,7,B_content,-9.960071020126342,1.0767529595229937,7.548699798094459e-05,7.567634123654167e-05,100
caption,7,none,-9.861358733177186,1.0507047256018651,8.229431732929311e-05,8.368824207444709e-05,100
caption,7,user,-10.295781774520874,1.0767389636444522,5.338123960897017e-05,5.1576692644117547e-05,100
caption,7,user_text,-10.50907766342163,1.0919426508673034,4.335132355786594e-05,4.075662428901556e-05,100
caption,7,vision,-9.453877453804017,1.0016950981666048,0.00011977668939666818,0.00011864151031972266,100
caption,7,vision_half1,-9.699100255966187,1.0376867393278992,9.606080571248201e-05,9.743233176131086e-05,100
caption,7,vision_half2,-9.820005230903625,1.0531870905213148,8.593249893170852e-05,8.793552062300988e-05,100
caption,8,A_content,-10.108633613586425,1.0625697850512263,6.485972721325428e-05,6.49710950819595e-05,100
caption,8,B_content,-9.980032958984374,1.098285398576522,7.435814576628075e-05,7.470613767357127e-05,100
